 0.133308E+01 0.496658E-01 0.722470E+00
 0.105391E+01 0.113101E-01 0.496312E+00
 0.145371E+01 -.122977E-01 0.117521E-01
 0.152658E+01 -.921526E-01 -.414078E+00
 0.164095E+01 -.533067E+00 -.374346E+00
 0.188448E+01 -.399430E+00 -.235644E+00
 0.170971E+01 -.586016E+00 -.491469E+00
 0.187598E+01 -.622673E+00 -.164892E+00
 0.184413E+01 -.213533E+00 -.233531E+00
 0.174287E+01 0.766913E-01 -.670687E+00
 0.185483E+01 -.192918E+00 -.713773E+00
 0.163659E+01 -.467845E+00 -.805665E+00
 0.150985E+01 -.637051E+00 -.104104E+01
 0.182264E+01 -.391882E+00 -.145802E+01
 0.182602E+01 -.813110E+00 -.162072E+01
 0.205591E+01 -.956378E+00 -.181733E+01
 0.173629E+01 -.853148E+00 -.182922E+01
 0.185137E+01 -.526276E+00 -.198697E+01
 0.191799E+01 -.795703E+00 -.160908E+01
 0.214575E+01 -.746835E+00 -.182591E+01
 0.234185E+01 -.618263E+00 -.120805E+01
 0.258290E+01 -.107284E+01 -.804324E+00
 0.274698E+01 -.117743E+01 -.461734E+00
 0.263487E+01 -.157905E+01 -.258229E+00
 0.272639E+01 -.178067E+01 0.380944E+00
 0.320683E+01 -.177857E+01 0.618146E-01
 0.307120E+01 -.136252E+01 -.326140E+00
 0.337936E+01 -.140909E+01 -.213875E+00
 0.364200E+01 -.108586E+01 0.147210E+00
 0.378632E+01 -.109441E+01 0.446033E+00
 0.358986E+01 -.135829E+01 0.418893E+00
 0.388477E+01 -.109850E+01 0.242630E+00
 0.388555E+01 -.578913E+00 0.181938E+00
 0.134675E+01 0.316509E+00 0.301853E+00
 0.157774E+01 -.308669E+00 0.516676E+00
 0.137105E+01 -.121969E+00 0.217937E+00
 0.110878E+01 -.182547E+00 0.472461E+00
 0.100407E+01 -.103411E+00 0.554628E-01
 0.152389E+01 -.278140E+00 -.200521E+00
 0.150627E+01 -.495352E-02 0.137378E+00
 0.190768E+01 -.625336E-01 0.344885E+00
 0.172973E+01 -.255246E+00 0.592630E+00
 0.199341E+01 -.773821E+00 0.431694E+00
 0.199777E+01 -.117054E+01 0.605274E+00
 0.208272E+01 -.846479E+00 0.176123E+00
 0.204166E+01 -.501354E+00 0.287329E+00
 0.168370E+01 -.376208E+00 0.176944E+00
 0.201378E+01 -.498020E+00 0.219417E+00
 0.162033E+01 -.784098E+00 -.774761E-01
 0.176446E+01 -.125361E+01 -.258542E+00
 0.169249E+01 -.146723E+01 -.710975E+00
 0.211823E+01 -.107465E+01 -.101005E+01
 0.179911E+01 -.542761E+00 -.103893E+01
 0.196805E+01 -.677710E+00 -.133886E+01
 0.188619E+01 -.621221E+00 -.129384E+01
 0.214374E+01 -.802063E+00 -.159779E+01
 0.224545E+01 -.106266E+01 -.166272E+01
 0.238866E+01 -.100882E+01 -.157179E+01
 0.286838E+01 -.121662E+01 -.141558E+01
 0.281399E+01 -.174533E+01 -.148526E+01
 0.275222E+01 -.226737E+01 -.134911E+01
 0.288504E+01 -.197006E+01 -.137663E+01
 0.308126E+01 -.188410E+01 -.109547E+01
 0.287900E+01 -.165960E+01 -.438225E+00
 0.295326E+01 -.176515E+01 -.184419E+00
 0.308424E+01 -.162535E+01 -.115318E+00
 0.309032E+01 -.157977E+01 -.247664E+00
 0.341943E+01 -.139514E+01 0.194710E+00
 0.384198E+01 -.143260E+01 -.150211E+00
 0.418450E+01 -.112093E+01 0.739862E-01
 0.428233E+01 -.112601E+01 -.323561E+00
 0.213813E+01 -.292154E+00 0.652807E+00
 0.160797E+01 -.591183E-01 0.832923E+00
 0.169753E+01 0.457828E+00 0.856573E+00
 0.128204E+01 0.209213E+00 0.831693E+00
 0.108953E+01 0.802815E-01 0.698613E+00
 0.104762E+01 0.292078E+00 0.108185E+01
 0.156429E+01 0.111483E+00 0.113144E+01
 0.192632E+01 -.983097E-01 0.979287E+00
 0.209577E+01 -.687950E-01 0.100006E+01
 0.221234E+01 -.468097E+00 0.822723E+00
 0.190521E+01 -.916245E+00 0.620672E+00
 0.171127E+01 -.925549E+00 0.112400E+00
 0.212764E+01 -.107648E+01 -.171471E+00
 0.210423E+01 -.675849E+00 -.365797E+00
 0.183878E+01 -.445268E+00 -.466547E+00
 0.202783E+01 -.573305E+00 -.462824E+00
 0.158607E+01 -.884430E+00 -.327854E+00
 0.203811E+01 -.505632E+00 -.517995E+00
 0.200684E+01 -.290407E+00 -.764433E+00
 0.175140E+01 -.463144E+00 -.275891E+00
 0.204538E+01 -.891502E+00 -.813604E+00
 0.230385E+01 -.116620E+01 -.536562E+00
 0.256812E+01 -.103581E+01 -.107484E+01
 0.308493E+01 -.119794E+01 -.788766E+00
 0.319704E+01 -.129706E+01 -.524793E+00
 0.264538E+01 -.157431E+01 -.627008E+00
 0.286816E+01 -.159189E+01 -.118634E+01
 0.293560E+01 -.198218E+01 -.106125E+01
 0.271918E+01 -.243115E+01 -.109518E+01
 0.260585E+01 -.240420E+01 -.999430E+00
 0.289641E+01 -.206386E+01 -.478084E+00
 0.349252E+01 -.203402E+01 -.223303E+00
 0.372533E+01 -.188454E+01 -.355456E+00
 0.381833E+01 -.173263E+01 -.847978E-01
 0.380376E+01 -.146056E+01 0.184665E+00
 0.349972E+01 -.146043E+01 0.294161E+00
 0.383262E+01 -.166137E+01 0.402287E+00
 0.428083E+01 -.133339E+01 0.174998E+00
 0.142820E+01 0.330817E+00 0.100433E+01
 0.133019E+01 -.111339E+00 0.564338E+00
 0.126609E+01 -.155747E+00 0.848079E+00
 0.128032E+01 -.100546E+00 0.592811E+00
 0.127034E+01 0.550969E-01 0.584169E+00
 0.121900E+01 -.342690E+00 0.580020E+00
 0.116156E+01 -.555138E+00 0.920331E+00
 0.135640E+01 -.477408E+00 0.857962E+00
 0.129060E+01 -.796410E+00 0.700154E+00
 0.158464E+01 -.990142E+00 0.739093E+00
 0.153218E+01 -.671492E+00 0.293663E+00
 0.171793E+01 -.897797E+00 0.404673E+00
 0.168920E+01 -.924945E+00 0.256138E+00
 0.179178E+01 -.791782E+00 0.123075E-01
 0.154582E+01 -.792100E+00 -.203320E+00
 0.164768E+01 -.440381E+00 -.308840E+00
 0.186678E+01 -.789146E+00 -.435435E+00
 0.232263E+01 -.963629E+00 -.821128E+00
 0.194031E+01 -.726880E+00 -.737083E+00
 0.163342E+01 -.114763E+01 -.819349E+00
 0.215231E+01 -.807067E+00 -.790804E+00
 0.189099E+01 -.556896E+00 -.815995E+00
 0.201216E+01 -.118070E+01 -.793342E+00
 0.213530E+01 -.100609E+01 -.668122E+00
 0.213051E+01 -.912902E+00 -.874773E+00
 0.248920E+01 -.110627E+01 -.690993E+00
 0.297300E+01 -.117380E+01 -.595195E+00
 0.308854E+01 -.171241E+01 -.685152E+00
 0.305471E+01 -.183618E+01 -.294813E-02
 0.350753E+01 -.190329E+01 -.348772E+00
 0.364388E+01 -.172463E+01 0.201560E-01
 0.377278E+01 -.206469E+01 0.919300E-01
 0.387011E+01 -.181164E+01 0.315349E-01
 0.401692E+01 -.127456E+01 0.160945E+00
 0.415945E+01 -.181007E+01 0.363525E+00
 0.454784E+01 -.177279E+01 0.283543E+00
 0.511901E+01 -.154868E+01 0.533879E+00
 0.541557E+01 -.155094E+01 0.266822E+00
 0.144540E+01 0.399767E+00 0.283800E+00
 0.134969E+01 0.204786E+00 0.222096E+00
 0.130365E+01 -.144639E+00 0.101721E+00
 0.160453E+01 0.242065E+00 0.594545E-01
 0.131691E+01 -.135235E+00 0.329362E-01
 0.122760E+01 -.164619E+00 -.389183E+00
 0.121939E+01 -.560801E+00 -.341508E-01
 0.143371E+01 -.618341E+00 0.103003E+00
 0.159701E+01 -.614728E+00 0.230507E+00
 0.182044E+01 -.738896E+00 0.639474E+00
 0.201935E+01 -.479902E+00 0.419611E+00
 0.199765E+01 -.249209E+00 0.238395E+00
 0.145959E+01 -.482087E+00 0.107295E+00
 0.145737E+01 -.679506E+00 -.203979E+00
 0.192087E+01 -.986153E+00 -.151518E+00
 0.148372E+01 -.751982E+00 -.304843E+00
 0.134557E+01 -.812086E+00 -.763835E+00
 0.177175E+01 -.128065E+01 -.807692E+00
 0.221924E+01 -.125032E+01 -.710389E+00
 0.192122E+01 -.144552E+01 -.776457E+00
 0.238834E+01 -.162370E+01 -.711186E+00
 0.263471E+01 -.157243E+01 -.402329E+00
 0.261247E+01 -.192884E+01 -.627431E+00
 0.267705E+01 -.197573E+01 -.641254E+00
 0.243679E+01 -.174228E+01 -.386287E+00
 0.242561E+01 -.143616E+01 -.112383E+00
 0.277304E+01 -.105859E+01 -.360155E+00
 0.313081E+01 -.973737E+00 -.281244E+00
 0.365106E+01 -.962962E+00 -.573779E-01
 0.358876E+01 -.119561E+01 -.424392E-01
 0.379420E+01 -.134896E+01 0.217717E+00
 0.392213E+01 -.112580E+01 0.200566E+00
 0.395565E+01 -.103265E+01 0.648835E+00
 0.439235E+01 -.104090E+01 0.238589E+00
 0.456991E+01 -.104534E+01 0.174631E+00
 0.486752E+01 -.116479E+01 0.269376E+00
 0.509930E+01 -.115087E+01 -.137333E+00
 0.568726E+01 -.102512E+01 0.290248E-01
 0.263513E+01 -.126683E+01 0.710681E+00
 0.251652E+01 -.990185E+00 0.419391E+00
 0.213170E+01 -.638630E+00 0.637024E+00
 0.194693E+01 -.281242E+00 0.602981E+00
 0.212147E+01 -.339449E+00 0.131383E+00
 0.186240E+01 -.245576E+00 -.392345E+00
 0.199217E+01 -.205953E+00 -.401315E+00
 0.147205E+01 -.134691E+00 -.181725E+00
 0.117263E+01 -.264519E+00 -.569739E-01
 0.126741E+01 -.512165E-01 0.365837E+00
 0.149100E+01 -.274061E+00 0.358002E+00
 0.149384E+01 -.920449E+00 0.380305E+00
 0.172012E+01 -.682708E+00 0.215991E+00
 0.155374E+01 -.108719E+01 -.154660E+00
 0.176747E+01 -.106793E+01 -.378197E+00
 0.197922E+01 -.112511E+01 -.472078E+00
 0.193743E+01 -.104470E+01 -.558495E+00
 0.218275E+01 -.126329E+01 -.458510E+00
 0.246608E+01 -.111857E+01 -.826529E+00
 0.194663E+01 -.145299E+01 -.973805E+00
 0.213014E+01 -.164944E+01 -.117589E+01
 0.259908E+01 -.154423E+01 -.759083E+00
 0.289930E+01 -.175341E+01 -.105547E+01
 0.329971E+01 -.184266E+01 -.967577E+00
 0.342304E+01 -.230290E+01 -.878576E+00
 0.337801E+01 -.236853E+01 -.772820E+00
 0.341212E+01 -.214333E+01 -.547618E+00
 0.360652E+01 -.179730E+01 -.691036E+00
 0.351710E+01 -.157813E+01 -.367679E-01
 0.381675E+01 -.160991E+01 0.146592E+00
 0.372362E+01 -.136143E+01 0.487491E+00
 0.389484E+01 -.104982E+01 0.890601E+00
 0.447068E+01 -.911114E+00 0.494307E+00
 0.452290E+01 -.740487E+00 0.598839E+00
 0.467428E+01 -.921443E+00 0.235880E+00
 0.484442E+01 -.701872E+00 0.451290E+00
 0.517164E+01 -.713396E+00 0.157723E+00
 0.495264E+01 -.130476E+01 0.152962E+00
 0.159257E+01 -.126377E+01 0.746473E+00
 0.173473E+01 -.894577E+00 0.662780E+00
 0.213672E+01 -.733646E+00 0.210791E+00
 0.184426E+01 -.734805E+00 0.277032E+00
 0.174122E+01 -.644458E+00 0.243605E-01
 0.182079E+01 -.955343E+00 0.164285E-01
 0.170242E+01 -.768477E+00 -.159856E+00
 0.199413E+01 -.987346E+00 -.290079E+00
 0.216814E+01 -.697928E+00 0.362951E-01
 0.191536E+01 -.863969E+00 -.190487E+00
 0.224873E+01 -.123900E+01 0.257879E+00
 0.233408E+01 -.117336E+01 0.478154E+00
 0.216840E+01 -.111842E+01 0.132480E+00
 0.217989E+01 -.108502E+01 -.222516E+00
 0.176496E+01 -.981709E+00 -.322380E+00
 0.192166E+01 -.110701E+01 -.836098E+00
 0.216438E+01 -.142838E+01 -.994057E+00
 0.230595E+01 -.170923E+01 -.110766E+01
 0.256491E+01 -.202137E+01 -.843527E+00
 0.225525E+01 -.205938E+01 -.683766E+00
 0.256040E+01 -.221201E+01 -.883423E+00
 0.275587E+01 -.212418E+01 -.743467E+00
 0.273742E+01 -.207215E+01 -.528950E+00
 0.286849E+01 -.209223E+01 -.329985E+00
 0.318271E+01 -.200008E+01 -.767505E-01
 0.351406E+01 -.179179E+01 -.587634E+00
 0.385439E+01 -.192844E+01 -.284125E+00
 0.365281E+01 -.182684E+01 -.345702E-01
 0.419147E+01 -.181425E+01 0.364657E-01
 0.420001E+01 -.194013E+01 -.246583E+00
 0.450391E+01 -.177570E+01 -.654936E+00
 0.468268E+01 -.156295E+01 -.560359E+00
 0.492903E+01 -.128871E+01 -.191856E+00
 0.474502E+01 -.737940E+00 0.416216E-01
 0.456941E+01 -.705491E+00 0.534882E+00
 0.491146E+01 -.105790E+01 0.241935E+00
 0.483418E+01 -.744344E+00 0.329611E+00
 0.470326E+01 -.390692E+00 0.455301E+00
 0.144864E+01 -.834541E+00 0.978873E-01
 0.179834E+01 -.467796E+00 0.309652E+00
 0.181969E+01 -.606816E+00 0.320634E+00
 0.217174E+01 -.101804E+01 0.358811E+00
 0.217687E+01 -.106365E+01 0.661709E+00
 0.192359E+01 -.809416E+00 0.128200E+00
 0.227633E+01 -.986148E+00 0.163901E+00
 0.223611E+01 -.128542E+01 0.332178E+00
 0.210223E+01 -.104189E+01 0.315478E+00
 0.246934E+01 -.123447E+01 0.303458E+00
 0.227865E+01 -.145468E+01 0.532220E-02
 0.217661E+01 -.121012E+01 -.193890E+00
 0.215759E+01 -.143253E+01 -.518579E+00
 0.235224E+01 -.136233E+01 -.357296E+00
 0.216115E+01 -.187284E+01 -.376879E+00
 0.265183E+01 -.141115E+01 -.436646E+00
 0.318858E+01 -.147339E+01 -.585557E+00
 0.299718E+01 -.162860E+01 -.484390E+00
 0.284154E+01 -.156850E+01 -.290474E+00
 0.309487E+01 -.141950E+01 -.327085E+00
 0.322044E+01 -.136906E+01 -.861855E+00
 0.324059E+01 -.170551E+01 -.119403E+01
 0.317879E+01 -.177051E+01 -.747176E+00
 0.319557E+01 -.184264E+01 -.124799E+01
 0.354018E+01 -.175809E+01 -.956445E+00
 0.375416E+01 -.205519E+01 -.785141E+00
 0.431036E+01 -.232051E+01 -.514148E+00
 0.421579E+01 -.199260E+01 -.665482E+00
 0.452404E+01 -.191874E+01 -.433678E+00
 0.501824E+01 -.165381E+01 -.411634E+00
 0.525770E+01 -.138145E+01 -.744294E+00
 0.525225E+01 -.945550E+00 -.426180E+00
 0.520292E+01 -.123350E+01 -.209194E-01
 0.554370E+01 -.114091E+01 -.343493E-01
 0.562156E+01 -.793767E+00 0.554440E-01
 0.546725E+01 -.934059E+00 -.484231E+00
 0.525813E+01 -.805155E+00 -.181905E-01
 0.483804E+01 -.719510E+00 0.235346E+00
 0.223214E+01 -.120708E+01 0.201878E+00
 0.211411E+01 -.853368E+00 0.215310E+00
 0.199133E+01 -.121635E+01 0.700478E+00
 0.145611E+01 -.140033E+01 0.770320E+00
 0.156247E+01 -.172631E+01 0.464133E+00
 0.206349E+01 -.171878E+01 0.526797E+00
 0.237486E+01 -.112331E+01 0.423808E+00
 0.233356E+01 -.142897E+01 0.167354E+00
 0.222170E+01 -.126710E+01 0.192432E+00
 0.197573E+01 -.133550E+01 0.113361E+00
 0.178239E+01 -.119748E+01 0.208130E+00
 0.201932E+01 -.114984E+01 -.427361E-01
 0.217543E+01 -.116742E+01 -.156157E+00
 0.204431E+01 -.117684E+01 -.351173E+00
 0.208199E+01 -.104694E+01 -.397580E+00
 0.237842E+01 -.127731E+01 -.864318E+00
 0.288527E+01 -.127438E+01 -.630211E+00
 0.313825E+01 -.140605E+01 -.404190E+00
 0.334582E+01 -.115879E+01 -.203169E+00
 0.371776E+01 -.141242E+01 -.339475E+00
 0.352287E+01 -.145486E+01 -.161475E+00
 0.329794E+01 -.173819E+01 -.270120E+00
 0.364861E+01 -.199874E+01 -.435890E+00
 0.363521E+01 -.245643E+01 -.294049E+00
 0.360323E+01 -.218022E+01 0.227622E+00
 0.380152E+01 -.196195E+01 0.255015E+00
 0.417347E+01 -.208630E+01 0.208277E+00
 0.449510E+01 -.218387E+01 -.466415E-01
 0.446449E+01 -.172668E+01 -.217695E+00
 0.460410E+01 -.124807E+01 -.273527E+00
 0.466349E+01 -.112410E+01 -.262094E+00
 0.510302E+01 -.123681E+01 -.469326E+00
 0.482262E+01 -.889161E+00 -.272428E+00
 0.538274E+01 -.122912E+01 -.373429E+00
 0.573215E+01 -.882961E+00 -.229741E+00
 0.555185E+01 -.964718E+00 -.237063E-01
 0.595200E+01 -.724729E+00 0.257949E+00
 0.573396E+01 -.121721E+01 0.232154E+00
 0.213505E+01 -.208288E+01 0.355233E+00
 0.227255E+01 -.159018E+01 0.262717E+00
 0.217412E+01 -.123659E+01 0.654983E+00
 0.206322E+01 -.147805E+01 0.446283E+00
 0.167058E+01 -.120142E+01 0.344966E+00
 0.192196E+01 -.142942E+01 0.876385E+00
 0.229427E+01 -.175039E+01 0.100989E+01
 0.219756E+01 -.153009E+01 0.547489E+00
 0.227666E+01 -.178222E+01 0.203760E+00
 0.227565E+01 -.157283E+01 0.725488E-01
 0.229065E+01 -.137779E+01 -.163366E+00
 0.205405E+01 -.971434E+00 -.178888E+00
 0.235201E+01 -.111086E+01 -.466139E+00
 0.249290E+01 -.100082E+01 -.668954E+00
 0.286430E+01 -.152032E+01 -.583868E+00
 0.301943E+01 -.143489E+01 -.371656E+00
 0.296056E+01 -.123681E+01 -.323019E+00
 0.264424E+01 -.959519E+00 0.633214E-01
 0.260408E+01 -.123408E+01 0.977951E-01
 0.284608E+01 -.164716E+01 0.412304E+00
 0.344433E+01 -.134478E+01 0.266399E+00
 0.389628E+01 -.142640E+01 0.256964E+00
 0.417531E+01 -.155948E+01 -.109701E-01
 0.434834E+01 -.167442E+01 0.890458E-01
 0.440988E+01 -.185734E+01 0.448628E+00
 0.420844E+01 -.163257E+01 0.377921E+00
 0.420170E+01 -.147648E+01 0.283297E+00
 0.471150E+01 -.145359E+01 0.119509E+00
 0.471054E+01 -.162204E+01 0.154751E+00
 0.490645E+01 -.193420E+01 -.188518E+00
 0.457759E+01 -.145930E+01 -.855391E-01
 0.461775E+01 -.147411E+01 -.348043E+00
 0.493241E+01 -.198306E+01 -.245771E+00
 0.515993E+01 -.175183E+01 0.167233E+00
 0.530896E+01 -.130923E+01 -.156738E-01
 0.562740E+01 -.151949E+01 -.166261E+00
 0.577487E+01 -.190800E+01 -.273765E+00
 0.640942E+01 -.177858E+01 -.212359E+00
 0.229305E+01 -.155200E+01 0.144973E+01
 0.222265E+01 -.146323E+01 0.169169E+01
 0.203735E+01 -.183799E+01 0.129738E+01
 0.150657E+01 -.200465E+01 0.101531E+01
 0.166565E+01 -.198906E+01 0.631100E+00
 0.178174E+01 -.176367E+01 0.739060E+00
 0.217502E+01 -.178321E+01 0.990439E+00
 0.236785E+01 -.176143E+01 0.759684E+00
 0.230610E+01 -.132605E+01 0.471024E+00
 0.183106E+01 -.138888E+01 0.410397E+00
 0.239362E+01 -.106504E+01 0.345837E+00
 0.233275E+01 -.154816E+01 0.106299E+00
 0.253046E+01 -.147523E+01 0.348601E-01
 0.247617E+01 -.153914E+01 0.123934E+00
 0.271303E+01 -.122433E+01 -.239806E+00
 0.290835E+01 -.154677E+01 -.181338E+00
 0.304634E+01 -.134318E+01 -.250704E+00
 0.308129E+01 -.128177E+01 0.224879E+00
 0.335149E+01 -.120472E+01 0.360779E-01
 0.359726E+01 -.141201E+01 0.429043E+00
 0.404087E+01 -.142213E+01 0.499391E+00
 0.408506E+01 -.148665E+01 0.946336E+00
 0.464278E+01 -.161924E+01 0.858393E+00
 0.460228E+01 -.138853E+01 0.639852E+00
 0.484683E+01 -.169825E+01 0.565236E+00
 0.461730E+01 -.143896E+01 0.235980E+00
 0.453457E+01 -.143988E+01 0.801013E-01
 0.426584E+01 -.170666E+01 -.434731E+00
 0.493156E+01 -.175541E+01 -.461858E+00
 0.495947E+01 -.143418E+01 -.395247E+00
 0.535867E+01 -.135089E+01 -.559942E+00
 0.534555E+01 -.183417E+01 -.483087E+00
 0.523348E+01 -.183945E+01 -.348432E-01
 0.464878E+01 -.152483E+01 0.147301E+00
 0.517825E+01 -.161872E+01 -.861915E-01
 0.535121E+01 -.146228E+01 -.200300E-01
 0.547287E+01 -.142047E+01 0.308973E+00
 0.573494E+01 -.111996E+01 0.409098E+00
 0.209222E+01 -.948018E+00 0.100090E+01
 0.188315E+01 -.105903E+01 0.153668E+01
 0.214161E+01 -.900157E+00 0.149373E+01
 0.247081E+01 -.149250E+01 0.129791E+01
 0.247696E+01 -.170607E+01 0.135528E+01
 0.268228E+01 -.203489E+01 0.126120E+01
 0.275400E+01 -.153211E+01 0.119809E+01
 0.281011E+01 -.180355E+01 0.976989E+00
 0.263308E+01 -.173335E+01 0.720492E+00
 0.266528E+01 -.152019E+01 0.594267E+00
 0.259764E+01 -.130218E+01 0.476223E+00
 0.253926E+01 -.126325E+01 0.847035E-01
 0.296479E+01 -.137097E+01 0.204418E+00
 0.319608E+01 -.985925E+00 0.245582E-01
 0.338088E+01 -.105002E+01 -.482725E+00
 0.353859E+01 -.854355E+00 -.303351E+00
 0.335104E+01 -.125620E+01 0.546745E-01
 0.361690E+01 -.180753E+01 -.909079E-01
 0.417549E+01 -.195476E+01 -.134176E+00
 0.409512E+01 -.160359E+01 -.679799E-01
 0.445930E+01 -.147325E+01 0.652315E-01
 0.478042E+01 -.121065E+01 0.263396E+00
 0.503709E+01 -.128308E+01 -.243670E-01
 0.496895E+01 -.133285E+01 -.170699E+00
 0.510647E+01 -.129173E+01 -.175125E-01
 0.537222E+01 -.112891E+01 -.195204E+00
 0.526385E+01 -.103559E+01 -.656240E+00
 0.558808E+01 -.885870E+00 -.952236E+00
